Source;Word;Lemma_spacy;Article;Forms;Wortart;Genus;URL;nur_im_Plural;Case_spacy;Number_spacy;Degree_spacy;PronType_spacy;VerbForm_spacy;IPA_phoneme;SAMPA_phoneme
B1;reichen;reichen;;;Verb;;https://www.dwds.de/wb/reichen;0.0;;Plur;;;Fin;rˈaɪçən;"r""aIC@n"
B1;reif;reif;;;Adjektiv;;https://www.dwds.de/wb/reif;0.0;;;Pos;;;rˈaɪf;"r""aIf"
A2;rein;rein;;;Adverb;;https://www.dwds.de/wb/rein#2;0.0;;;Pos;;;rˈaɪn;"r""aIn"
B1;reinigen;reinigen;;;Verb;;https://www.dwds.de/wb/reinigen;0.0;;Plur;;;Fin;rˈaɪnɪɡən;"r""aInIɡ@n"
A1;reisen;reisen;;;Verb;;https://www.dwds.de/wb/reisen;0.0;;;;;Inf;rˈaɪzən;"r""aIz@n"
A2;reiten;reiten;;;Verb;;https://www.dwds.de/wb/reiten;0.0;;Plur;;;Fin;rˈaɪtən;"r""aIt@n"
B1;relativ;relativ;;;Adjektiv;;https://www.dwds.de/wb/relativ;0.0;;;Pos;;;rˌeːlatˈiːf;"r%e:lat""i:f"
B1,BW1;rennen;rennen;;du rennst, ich rannte;Verb;;https://www.dwds.de/wb/rennen;0.0;;Plur;;;Fin;rˈɛnən;"r""En@n"
A2;renovieren;renovieren;;;Verb;;https://www.dwds.de/wb/renovieren;0.0;;;;;Inf;rˌeːnoːvˈiːrən;"r%e:no:v""i:r@n"
A1;reparieren;reparieren;;;Verb;;https://www.dwds.de/wb/reparieren;0.0;;;;;Inf;rˌeːparˈiːrən;"r%e:par""i:r@n"
A2;reservieren;reservieren;;;Verb;;https://www.dwds.de/wb/reservieren;0.0;;;;;Inf;rˌeːzɛɾvˈiːrən;"r%e:zE4v""i:r@n"
B1,BW3;retten;retten;;du rettest, Rettung;Verb;;https://www.dwds.de/wb/retten;0.0;;Plur;;;Fin;rˈɛtən;"r""Et@n"
A1;richtig;richtig;;;Adjektiv;;https://www.dwds.de/wb/richtig;0.0;;;Pos;;;rˈɪçtɪç;"r""ICtIC"
A1,BW1;riechen;riechen;;du riechst, ich roch, Geruch;Verb;;https://www.dwds.de/wb/riechen;0.0;;Plur;;;Fin;rˈiːçən;"r""i:C@n"
B1,BW3;riesig;riesig;;Riese;Adjektiv;;https://www.dwds.de/wb/riesig;0.0;;;Pos;;;rˈiːzɪç;"r""i:zIC"
B1;roh;roh;;;Adjektiv;;https://www.dwds.de/wb/roh;0.0;;;;;;rˈoː;"r""o:"
A2;romantisch;romantisch;;;Adjektiv;;https://www.dwds.de/wb/romantisch;0.0;;;Pos;;;roːmˈantɪʃ;"ro:m""antIS"
A1,BW1;rot;rot;;;Adjektiv;;https://www.dwds.de/wb/rot;0.0;;;Pos;;;rˈoːt;"r""o:t"
A2,BW1;rufen;rufen;;du rufst, ich rief;Verb;;https://www.dwds.de/wb/rufen;0.0;;;;;Inf;rˈuːfən;"r""u:f@n"
A1;ruhig;ruhig;;;Adjektiv;;https://www.dwds.de/wb/ruhig;0.0;;;Pos;;;rˈuːɪç;"r""u:IC"
A2,BW3;rund;rund;;runde;Adjektiv;;https://www.dwds.de/wb/rund;0.0;;;;;;rˈʊnt;"r""Unt"
B1;runterwerfen;runterwerfen;;;Verb;;https://www.dwds.de/wb/runterwerfen;0.0;;Plur;;;Fin;rˈʊntɜvɜfən;"r""Unt3v3f@n"
B1;rück-;rück-;;;Affix;;https://www.dwds.de/wb/r%C3%BCck-;0.0;;;;;;rˈʏk;"r""Yk"
B1;rückwärts;rückwärts;;;Adverb;;https://www.dwds.de/wb/r%C3%BCckw%C3%A4rts;0.0;;;;;;rˈʏkvɛɾts;"r""YkvE4ts"
A1,BW1;sagen;sagen;;du sagst;Verb;;https://www.dwds.de/wb/sagen;0.0;;Plur;;;Fin;zˈɑːɡən;"z""A:ɡ@n"
B1;salzig;Salzig;;;Adjektiv;;https://www.dwds.de/wb/salzig;0.0;;;Pos;;;zˈaltsɪç;"z""altsIC"
A2,BW3;sammeln;sammeln;;du sammelst, Sammlung;Verb;;https://www.dwds.de/wb/sammeln;0.0;;;;;Inf;zˈaməln;"z""am@ln"
B1,BW3;satt;satt;;;Adjektiv;;https://www.dwds.de/wb/satt;0.0;Nom;Sing;;;;zˈat;"z""at"
A2;sauber;Sauber;;;Adjektiv;;https://www.dwds.de/wb/sauber;0.0;;;Pos;;;zˈaʊbɜ;"z""aUb3"
A2;sauer;sauer;;;Adjektiv;;https://www.dwds.de/wb/sauer;0.0;;;Pos;;;zˈaʊɜ;"z""aU3"
A2;schade;schade;;;Adjektiv;;https://www.dwds.de/wb/schade;0.0;;;Pos;;;ʃˈɑːdə;"S""A:d@"
B1;schaden;schaden;;;Verb;;https://www.dwds.de/wb/schaden;0.0;;;;;Inf;ʃˈɑːdən;"S""A:d@n"
A2,BW3;schaffen;schaffen;;du schaffst;Verb;;https://www.dwds.de/wb/schaffen;0.0;;;;;Inf;ʃˈafən;"S""af@n"
B1;schalten;schalten;;;Verb;;https://www.dwds.de/wb/schalten#1;0.0;;Plur;;;Fin;ʃˈaltən;"S""alt@n"
A2,BW3;scharf;scharf;;Schärfe;Adjektiv;;https://www.dwds.de/wb/scharf;0.0;;;Pos;;;ʃˈaɾf;"S""a4f"
B1;schauen;schauen;;;Verb;;https://www.dwds.de/wb/schauen;0.0;;;;;Inf;ʃˈaʊən;"S""aU@n"
B1;scheiden;scheid;;;Verb;;https://www.dwds.de/wb/scheiden;0.0;;;;;Inf;ʃˈaɪdən;"S""aId@n"
A1;scheinen;scheinen;;;Verb;;https://www.dwds.de/wb/scheinen;0.0;;Plur;;;Fin;ʃˈaɪnən;"S""aIn@n"
A2,BW1;schenken;schenken;;;Verb;;https://www.dwds.de/wb/schenken;0.0;;;;;Inf;ʃˈɛŋkən;"S""ENk@n"
B1;schick;Schick;;;Adjektiv;;https://www.dwds.de/wb/schick;0.0;;;;;;ʃˈɪk;"S""Ik"
A1,BW1;schicken;schicken;;du schickst;Verb;;https://www.dwds.de/wb/schicken#1;0.0;;;;;Inf;ʃˈɪkən;"S""Ik@n"
B1;schieben;schieben;;;Verb;;https://www.dwds.de/wb/schieben;0.0;;;;;Inf;ʃˈiːbən;"S""i:b@n"
B1;schief;schief;;;Adjektiv;;https://www.dwds.de/wb/schief;0.0;;;Pos;;;ʃˈiːf;"S""i:f"
B1;schießen;schießen;;;Verb;;https://www.dwds.de/wb/schie%C3%9Fen;0.0;;Plur;;;Fin;ʃˈiːsən;"S""i:s@n"
A2;schimpfen;schimpfen;;;Verb;;https://www.dwds.de/wb/schimpfen;0.0;;;;;Inf;ʃˈɪmpfən;"S""Impf@n"
A1,BW1,BW3;schlafen;schlafen;;du schläfst, er schläft, ich schlief, Schlaf;Verb;;https://www.dwds.de/wb/schlafen;0.0;;;;;Inf;ʃlˈɑːfən;"Sl""A:f@n"
BW3;schlagen;schlagen;;du schlägst, er schlägt, ich schlug;Verb;;;;;Plur;;;Fin;ʃlˈɑːɡən;"Sl""A:ɡ@n"
B1;schlank;Schlank;;;Adjektiv;;https://www.dwds.de/wb/schlank;0.0;Nom;Sing;;;;ʃlˈaŋk;"Sl""aNk"
A1;schlecht;schlecht;;;Adjektiv;;https://www.dwds.de/wb/schlecht;0.0;;;Pos;;;ʃlˈɛçt;"Sl""ECt"
A1,BW3;schließen;schließen;;du schließt, ich schloss;Verb;;https://www.dwds.de/wb/schlie%C3%9Fen;0.0;;Plur;;;Fin;ʃlˈiːsən;"Sl""i:s@n"
B1;schließlich;schließlich;;;Adverb;;https://www.dwds.de/wb/schlie%C3%9Flich;0.0;;;;;;ʃlˈiːslɪç;"Sl""i:slIC"
A2,BW3;schlimm;schlimm;;;Adjektiv;;https://www.dwds.de/wb/schlimm;0.0;;;Pos;;;ʃlˈɪm;"Sl""Im"
B1;schmal;schmal;;;Adjektiv;;https://www.dwds.de/wb/schmal;0.0;;;;;;ʃmˈɑːl;"Sm""A:l"
A1,BW1;schmecken;schmecken;;du schmeckst, Geschmack;Verb;;https://www.dwds.de/wb/schmecken;0.0;;;;;Inf;ʃmˈɛkən;"Sm""Ek@n"
B1;schminken;schminken;;;Verb;;https://www.dwds.de/wb/schminken;0.0;;;;;Inf;ʃmˈɪŋkən;"Sm""INk@n"
A2,BW3;schmutzig;schmutzig;;Schmutz;Adjektiv;;https://www.dwds.de/wb/schmutzig;0.0;;;Pos;;;ʃmˈʊtsɪç;"Sm""UtsIC"
A2,BW1;schneiden;schneiden;;du schneidest, ich schnitt;Verb;;https://www.dwds.de/wb/schneiden;0.0;;Plur;;;Fin;ʃnˈaɪdən;"Sn""aId@n"
A2,BW3;schneien;Schneien;;es schneit;Verb;;https://www.dwds.de/wb/schneien;0.0;Nom;Sing;;;;ʃnˈaɪən;"Sn""aI@n"
A1,BW3;schnell;schnell;;;Adjektiv;;https://www.dwds.de/wb/schnell;0.0;;;Pos;;;ʃnˈɛl;"Sn""El"
A1,BW1;schon;schon;;;Adverb;;https://www.dwds.de/wb/schon;0.0;;;;;;ʃˈoːn;"S""o:n"
A2;schrecklich;schrecklich;;;Adjektiv;;https://www.dwds.de/wb/schrecklich;0.0;;;Pos;;;ʃrˈɛklɪç;"Sr""EklIC"
A1,BW1;schreiben;schreiben;;du schreibst, ich schrieb;Verb;;https://www.dwds.de/wb/schreiben;0.0;;Plur;;;Fin;ʃrˈaɪbən;"Sr""aIb@n"
B1,BW3;schreien;schreien;;du schreist, ich schrie;Verb;;https://www.dwds.de/wb/schreien;0.0;;Plur;;;Fin;ʃrˈaɪən;"Sr""aI@n"
A2;schriftlich;schriftlich;;;Adjektiv;;https://www.dwds.de/wb/schriftlich;0.0;;;Pos;;;ʃrˈɪftlɪç;"Sr""IftlIC"
B1;schuld;schuld;;;Adjektiv;;https://www.dwds.de/wb/schuld;0.0;;;Pos;;;ʃˈʊlt;"S""Ult"
B1;schuldig;schuldig;;;Adjektiv;;https://www.dwds.de/wb/schuldig;0.0;;;Pos;;;ʃˈʊldɪç;"S""UldIC"
A2;schwach;schwach;;;Adjektiv;;https://www.dwds.de/wb/schwach;0.0;;;Pos;;;ʃvˈax;"Sv""ax"
A2;schwanger;schwanger;;;Adjektiv;;https://www.dwds.de/wb/schwanger;0.0;;;Pos;;;ʃvˈaŋɜ;"Sv""aN3"
A1,BW1;schwarz;schwarz;;;Adjektiv;;https://www.dwds.de/wb/schwarz;0.0;;;Pos;;;ʃvˈaɾts;"Sv""a4ts"
B1;schweigen;schweigen;;;Verb;;https://www.dwds.de/wb/schweigen;0.0;;Plur;;;Fin;ʃvˈaɪɡən;"Sv""aIɡ@n"
A1,BW1;schwer;schwer;;;Adjektiv;;https://www.dwds.de/wb/schwer;0.0;;;Pos;;;ʃvˈeːɾ;"Sv""e:4"
B1;schwieger-;schwieger-;;;Affix;;https://www.dwds.de/wb/schwieger-;0.0;;;;;;ʃvˈiːɡɜ;"Sv""i:ɡ3"
A2;schwierig;schwierig;;;Adjektiv;;https://www.dwds.de/wb/schwierig;0.0;;;Pos;;;ʃvˈiːrɪç;"Sv""i:rIC"
A1,BW3;schwimmen;schwimmen;;du schwimmst, ich schwamm;Verb;;https://www.dwds.de/wb/schwimmen;0.0;;;;;Inf;ʃvˈɪmən;"Sv""Im@n"
B1,BW3;schwitzen;schwitzen;;du schwitzt;Verb;;https://www.dwds.de/wb/schwitzen;0.0;;;;;Inf;ʃvˈɪtsən;"Sv""Its@n"
A2;schädlich;schädlich;;;Adjektiv;;https://www.dwds.de/wb/sch%C3%A4dlich;0.0;;;Pos;;;ʃˈɛːtlɪç;"S""E:tlIC"
B1;schätzen;schätzen;;;Verb;;https://www.dwds.de/wb/sch%C3%A4tzen;0.0;;Plur;;;Fin;ʃˈɛtsən;"S""Ets@n"
A1,BW1;schön;schön;;;Adjektiv;;https://www.dwds.de/wb/sch%C3%B6n;0.0;;;Pos;;;ʃˈøːn;"S""2:n"
B1;schütteln;schütteln;;;Verb;;https://www.dwds.de/wb/sch%C3%BCtteln;0.0;;;;;Inf;ʃˈʏtəln;"S""Yt@ln"
B1;schützen;schützen;;;Verb;;https://www.dwds.de/wb/sch%C3%BCtzen;0.0;;;;;Inf;ʃˈʏtsən;"S""Yts@n"
A1,BW1;sechs;sechs;;;Kardinalzahlwort;;https://www.dwds.de/wb/sechs;0.0;;;;;;zˈɛks;"z""Eks"
A1;sechzehn;sechzehn;;;Kardinalzahlwort;;https://www.dwds.de/wb/sechzehn;0.0;;;;;;zˈɛçtseːn;"z""ECtse:n"
A1;sechzig;sechzig;;;Kardinalzahlwort;;https://www.dwds.de/wb/sechzig;0.0;;;;;;zˈɛçtsɪç;"z""ECtsIC"
A1,BW3;sehen;sehen;;du siehst, ich sah;Verb;;https://www.dwds.de/wb/sehen;0.0;;Plur;;;Fin;zˈeːən;"z""e:@n"
A1,BW3;sehr;sehr;;;Adverb;;https://www.dwds.de/wb/sehr;0.0;;;;;;zˈeːɾ;"z""e:4"
A1;sein;sein;;;Possessivpronomen;;https://www.dwds.de/wb/sein#1;0.0;;;;;Inf;zaɪn;zaIn
BW3;sein(-);sein(--;;;Satzzeichen;;;;;;;;;zaɪn;zaIn
A1,BW3;seit;seit;;;Präposition;;https://www.dwds.de/wb/seit;0.0;;;;;;zaɪt;zaIt
B1;seitdem;seitdem;;;Adverb;;https://www.dwds.de/wb/seitdem;0.0;;;;;;zˈaɪtdəm;"z""aItd@m"
B1;selb;selb;;;Demonstrativpronomen;;https://www.dwds.de/wb/selb;0.0;;;Pos;;;zˈɛlp;"z""Elp"
B1;selber;selber;;;Demonstrativpronomen;;https://www.dwds.de/wb/selber;0.0;;;;;;zˈɛlbɜ;"z""Elb3"
A2;selbst;selbst;;;Pronomen;;https://www.dwds.de/wb/selbst#1;0.0;;;;;;zˈɛlpst;"z""Elpst"
A1;selbstständig;selbstständig;;;Adjektiv;;https://www.dwds.de/wb/selbstst%C3%A4ndig;0.0;;;Pos;;;zˈɛlpstʃtˌɛndɪç;"z""ElpstSt%EndIC"
B1;selbstverständlich;selbstverständlich;;;Adjektiv;;https://www.dwds.de/wb/selbstverst%C3%A4ndlich;0.0;;;Pos;;;zˈɛlpstfɛɾʃtˌɛntlɪç;"z""ElpstfE4St%EntlIC"
A1;selbständig;selbständig;;;Adjektiv;;https://www.dwds.de/wb/selbst%C3%A4ndig;0.0;;;Pos;;;zˈɛlpstˌɛndɪç;"z""Elpst%EndIC"
B1;selten;selten;;;Adjektiv;;https://www.dwds.de/wb/selten;0.0;;;Pos;;;zˈɛltən;"z""Elt@n"
B1;seltsam;seltsam;;;Adjektiv;;https://www.dwds.de/wb/seltsam;0.0;;;Pos;;;zˈɛltzɑːm;"z""EltzA:m"
B1;senden;senden;;;Verb;;https://www.dwds.de/wb/senden;0.0;;Plur;;;Fin;zˈɛndən;"z""End@n"
B1;senkrecht;senkrechen;;;Adjektiv;;https://www.dwds.de/wb/senkrecht;0.0;;;;;Part;zˈɛŋkɾɛçt;"z""ENk4ECt"
A2;setzen;setzen;;;Verb;;https://www.dwds.de/wb/setzen;0.0;;;;;Inf;zˈɛtsən;"z""Ets@n"
A1,BW3;sich;sich;;;Reflexivpronomen;;https://www.dwds.de/wb/sich;0.0;Acc;Sing;;Prs;;zɪç;zIC
B1;sicher;sicher;;;Adjektiv;;https://www.dwds.de/wb/sicher;0.0;;;Pos;;;zˈɪçɜ;"z""IC3"
B1;sichern;sichern;;;Verb;;https://www.dwds.de/wb/sichern;0.0;;;;;Inf;zˈɪçɜn;"z""IC3n"
B1;sichtbar;sichtbar;;;Adjektiv;;https://www.dwds.de/wb/sichtbar;0.0;;;Pos;;;zˈɪçtbɑːɾ;"z""ICtbA:4"
A1,BW1;sie;sie;;;Personalpronomen;fem.;https://www.dwds.de/wb/sie;0.0;Nom;Sing;;Prs;;ziː;zi:
A1;sieben;sieben;;;Kardinalzahlwort;;https://www.dwds.de/wb/sieben#2;0.0;;;;;;zˈiːbən;"z""i:b@n"
A1;siebenzig;siebenzig;;;Kardinalzahlwort;;https://www.dwds.de/wb/siebenzig;0.0;;;;;;zˈiːbəntsˌɪç;"z""i:b@nts%IC"
A1;siebzehn;siebzehn;;;Kardinalzahlwort;;https://www.dwds.de/wb/siebzehn;0.0;;;;;;zˈiːptseːn;"z""i:ptse:n"
A1;siebzig;siebzig;;;Kardinalzahlwort;;https://www.dwds.de/wb/siebzig;0.0;;;;;;zˈiːptsɪç;"z""i:ptsIC"
B1;siegen;siegen;;;Verb;;https://www.dwds.de/wb/siegen;0.0;;Plur;;;Fin;zˈiːɡən;"z""i:ɡ@n"
B1;siezen;siezen;;;Verb;;https://www.dwds.de/wb/siezen;0.0;;;;;Inf;zˈiːtsən;"z""i:ts@n"
A2,BW1;singen;singen;;du singst, ich sang, Gesang;Verb;;https://www.dwds.de/wb/singen;0.0;;;;;Inf;zˈɪŋən;"z""IN@n"
B1,BW1;sinken;sinken;;du sinkst, ich sank;Verb;;https://www.dwds.de/wb/sinken;0.0;;;;;Inf;zˈɪŋkən;"z""INk@n"
B1;sinnlos;sinnlos;;;Adjektiv;;https://www.dwds.de/wb/sinnlos;0.0;;;Pos;;;zˈɪnloːs;"z""Inlo:s"
B1;sinnvoll;sinnvoll;;;Adjektiv;;https://www.dwds.de/wb/sinnvoll;0.0;;;Pos;;;zˈɪnfɔl;"z""InfOl"
A1,BW1;sitzen;sitzen;;du sitzt, ich saß, Sitz;Verb;;https://www.dwds.de/wb/sitzen;0.0;;Plur;;;Fin;zˈɪtsən;"z""Its@n"
A1,BW1;so;so;;;Adverb;;https://www.dwds.de/wb/so;0.0;;;;;;zˈoː;"z""o:"
B1;so dass;so;;;Konjunktion;;https://www.dwds.de/wb/so%20dass;0.0;;;;;;zoː dˈas;"zo: d""as"
B1;so genannt;so;;;Adjektiv;;https://www.dwds.de/wb/so%20genannt;0.0;;;;;;zoː ɡənˈant;"zo: ɡ@n""ant"
B1;so viel;so;;;Konjunktion;;https://www.dwds.de/wb/so%20viel#1;0.0;;;;;;zoː fˈiːl;"zo: f""i:l"
B1;sobald;sobald;;;Konjunktion;;https://www.dwds.de/wb/sobald;0.0;;;;;;zˈoːbalt;"z""o:balt"
B1;sodass;sodass;;;Konjunktion;;https://www.dwds.de/wb/sodass;0.0;;;;;;zoːdˌas;zo:d%as
A1;sofort;sofort;;;Adverb;;https://www.dwds.de/wb/sofort;0.0;;;;;;zoːfˈɔɾt;"zo:f""O4t"
A2,BW3;sogar;sogar;;;Adverb;;https://www.dwds.de/wb/sogar;0.0;;;;;;zoːɡˈɑːɾ;"zo:ɡ""A:4"
B1;sogenannt;sogenannen;;;Adjektiv;;https://www.dwds.de/wb/sogenannt;0.0;;Sing;;;Fin;zˈoːɡənˌant;"z""o:ɡ@n%ant"
B1;solange;solange;;;Konjunktion;;https://www.dwds.de/wb/solange;0.0;;;;;;zˈoːlaŋə;"z""o:laN@"
B1;solch;solch;;;Demonstrativpronomen;;https://www.dwds.de/wb/solch;0.0;;;;Ind;;zˈɔlç;"z""OlC"
BW3;solch(-);solch(-;;;Satzzeichen;;;;;;;;;zˈɔlç;"z""OlC"
A1,BW1;sollen;sollen;;du sollst, ich sollte;Verb;;https://www.dwds.de/wb/sollen;0.0;;Plur;;;Fin;zˌɔlən;z%Ol@n
B1;sonder-;sonder-;;;Affix;;https://www.dwds.de/wb/sonder-;0.0;;;;;;zˈɔndɜ;"z""Ond3"
B1,BW3;sondern;sondern;;;Konjunktion;;https://www.dwds.de/wb/sondern#2;0.0;;;;;;zˈɔndɜn;"z""Ond3n"
A2;sonnig;Sonnig;;;Adjektiv;;https://www.dwds.de/wb/sonnig;0.0;Nom;Sing;;;;zˈɔnɪç;"z""OnIC"
A2;sonst;sonst;;;Adverb;;https://www.dwds.de/wb/sonst;0.0;;;;;;zˈɔnst;"z""Onst"
B1;sorgen;sorgen;;;Verb;;https://www.dwds.de/wb/sorgen;0.0;;Plur;;;Fin;zˈɔɾɡən;"z""O4ɡ@n"
B1;soviel;soviel;;;Konjunktion;;https://www.dwds.de/wb/soviel#1;0.0;;;;Ind;;zˈoːviːl;"z""o:vi:l"
B1;sowieso;sowieso;;;Partikel;;https://www.dwds.de/wb/sowieso;0.0;;;;;;zˈoːviːzˌoː;"z""o:vi:z%o:"
B1;sowohl;sowohl;;;Konjunktion;;https://www.dwds.de/wb/sowohl;0.0;;;;;;zoːvˈoːl;"zo:v""o:l"
B1;sozial;sozial;;;Adjektiv;;https://www.dwds.de/wb/sozial;0.0;;;Pos;;;zˌoːtsiːˈɑːl;"z%o:tsi:""A:l"
A2;spannend;spannend;;;partizipiales Adjektiv;;https://www.dwds.de/wb/spannend;0.0;;;Pos;;;ʃpˈanənt;"Sp""an@nt"
A2,BW1;sparen;sparen;;du sparst;Verb;;https://www.dwds.de/wb/sparen;0.0;;;;;Inf;ʃpˈɑːrən;"Sp""A:r@n"
B1;sparsam;sparsam;;;Adjektiv;;https://www.dwds.de/wb/sparsam;0.0;;;Pos;;;ʃpˈɑːɾzɑːm;"Sp""A:4zA:m"
A2;spazieren;spazieren;;;Verb;;https://www.dwds.de/wb/spazieren;0.0;;;;;Inf;ʃpatsˈiːrən;"Spats""i:r@n"
B1;spazieren gehen;Spazier;;;Verb;;https://www.dwds.de/wb/spazieren%20gehen;0.0;Nom;Plur;;;;ʃpatsˈiːrən ɡˈeːən;"Spats""i:r@n ɡ""e:@n"
B1;spezial-;spezial-;;;Affix;;https://www.dwds.de/wb/spezial-;0.0;;;;;;ʃpˌeːtsiːˈɑːl;"Sp%e:tsi:""A:l"
B1;speziell;speziell;;;Adjektiv;;https://www.dwds.de/wb/speziell;0.0;;;Pos;;;ʃpeːtsjˈɛl;"Spe:tsj""El"
A1;spielen;spielen;;;Verb;;https://www.dwds.de/wb/spielen;0.0;;Plur;;;Fin;ʃpˈiːlən;"Sp""i:l@n"
B1;spitz;spitz;;;Adjektiv;;https://www.dwds.de/wb/spitz;0.0;;;Pos;;;ʃpˈɪts;"Sp""Its"
A2,BW3;sportlich;sportlich;;Sport;Adjektiv;;https://www.dwds.de/wb/sportlich;0.0;;;Pos;;;ʃpˈɔɾtlɪç;"Sp""O4tlIC"
A1,BW3;sprechen;sprechen;;du sprichst, ich sprach;Verb;;https://www.dwds.de/wb/sprechen;0.0;;Plur;;;Fin;ʃpɾˈɛçən;"Sp4""EC@n"
B1,BW3;springen;springen;;du springst, ich sprang, Sprung;Verb;;https://www.dwds.de/wb/springen;0.0;;;;;Inf;ʃpɾˈɪŋən;"Sp4""IN@n"
BW3;spritzen;spritzen;;du spritzt, ich spritzte, Spritze;Verb;;;;;Plur;;;Fin;ʃpɾˈɪtsən;"Sp4""Its@n"
A1,BW3;spät;spät;;später;Adjektiv;;https://www.dwds.de/wb/sp%C3%A4t;0.0;;;Pos;;;ʃpˈɛːt;"Sp""E:t"
A1;später;spät;;;Adjektiv;;https://www.dwds.de/wb/sp%C3%A4ter;0.0;;;Cmp;;;ʃpˈɛːtɜ;"Sp""E:t3"
B1;spätestens;spätestens;;;Adverb;;https://www.dwds.de/wb/sp%C3%A4testens;0.0;;;;;;ʃpˈɛːtəstəns;"Sp""E:t@st@ns"
B1,BW1;spülen;spülen;;du spülst;Verb;;https://www.dwds.de/wb/sp%C3%BClen;0.0;;Plur;;;Fin;ʃpˈyːlən;"Sp""y:l@n"
B1;spüren;spüren;;;Verb;;https://www.dwds.de/wb/sp%C3%BCren;0.0;;;;;Inf;ʃpˈyːrən;"Sp""y:r@n"
A1;st;st;;;Symbol;;https://www.dwds.de/wb/st#2;0.0;;;;;;ˌɛstˈeː;"%Est""e:"
B1;stammen;stammen;;;Verb;;https://www.dwds.de/wb/stammen;0.0;;;;;Inf;ʃtˈamən;"St""am@n"
A2,BW3;stark;stark;;Stärke;Adjektiv;;https://www.dwds.de/wb/stark;0.0;;;Pos;;;ʃtˈaɾk;"St""a4k"
B1;starten;starten;;;Verb;;https://www.dwds.de/wb/starten;0.0;;Plur;;;Fin;ʃtˈaɾtən;"St""a4t@n"
B1;statistisch;statistisch;;;Adjektiv;;https://www.dwds.de/wb/statistisch;0.0;;;Pos;;;ʃtatˈɪstɪʃ;"Stat""IstIS"
B1;statt;statt;;;Präposition;;https://www.dwds.de/wb/statt#2;0.0;;;;;;ʃtˈat;"St""at"
A2;stattfinden;stattfinden;;;Verb;;https://www.dwds.de/wb/stattfinden;0.0;;Plur;;;Fin;ʃtˈatfɪndən;"St""atfInd@n"
B1;staubsaugen;staubsaugen;;;Verb;;https://www.dwds.de/wb/staubsaugen;0.0;;Plur;;;Fin;ʃtˈaʊbzaʊɡən;"St""aUbzaUɡ@n"
BW1;staunen;staune;;du staunst;Verb;;;;;Plur;;;Fin;ʃtˈaʊnən;"St""aUn@n"
B1;stechen;stechen;;;Verb;;https://www.dwds.de/wb/stechen;0.0;;Plur;;;Fin;ʃtˈɛçən;"St""EC@n"
B1;stecken;stecken;;;Verb;;https://www.dwds.de/wb/stecken#1;0.0;;Plur;;;Fin;ʃtˈɛkən;"St""Ek@n"
A1,BW3;stehen;stehen;;du stehst, ich stand;Verb;;https://www.dwds.de/wb/stehen;0.0;;Plur;;;Fin;ʃtˈeːən;"St""e:@n"
B1;stehen bleiben;stehen;;;Verb;;https://www.dwds.de/wb/stehen%20bleiben;0.0;;Plur;;;Fin;ʃtˈeːən blˈaɪbən;"St""e:@n bl""aIb@n"
B1;stehenbleiben;stehenbleiben;;;Verb;;https://www.dwds.de/wb/stehenbleiben;0.0;;Plur;;;Fin;ʃtˈeːənblˌaɪbən;"St""e:@nbl%aIb@n"
B1,BW3;stehlen;stehlen;;du stiehlst, ich stahl;Verb;;https://www.dwds.de/wb/stehlen;0.0;;;;;Inf;ʃtˈeːlən;"St""e:l@n"
B1;steigen;steigen;;;Verb;;https://www.dwds.de/wb/steigen;0.0;;Plur;;;Fin;ʃtˈaɪɡən;"St""aIɡ@n"
B1;steil;Steil;;;Adjektiv;;https://www.dwds.de/wb/steil;0.0;;;Pos;;;ʃtˈaɪl;"St""aIl"
A1,BW3;stellen;stellen;;du stellst;Verb;;https://www.dwds.de/wb/stellen;0.0;;Plur;;;Fin;ʃtˈɛlən;"St""El@n"
A2;sterben;sterben;;;Verb;;https://www.dwds.de/wb/sterben;0.0;;Plur;;;Fin;ʃtˈɛɾbən;"St""E4b@n"
B1;stilistisch;stilistisch;;;Adjektiv;;https://www.dwds.de/wb/stilistisch;0.0;;;Pos;;;stiːlˈɪstɪʃ;"sti:l""IstIS"
B1,BW3;still;still;;;Adjektiv;;https://www.dwds.de/wb/still;0.0;;;;;;ʃtˈɪl;"St""Il"
B1,BW3;stimmen;stimmen;;es stimmt;Verb;;https://www.dwds.de/wb/stimmen;0.0;;Plur;;;Fin;ʃtˈɪmən;"St""Im@n"
B1;stinken;stinken;;;Verb;;https://www.dwds.de/wb/stinken;0.0;;Plur;;;Fin;ʃtˈɪŋkən;"St""INk@n"
B1;stolz;stolz;;;Adjektiv;;https://www.dwds.de/wb/stolz;0.0;;;Pos;;;ʃtˈɔlts;"St""Olts"
B1;stoppen;stoppen;;;Verb;;https://www.dwds.de/wb/stoppen;0.0;;;;;Inf;ʃtˈɔpən;"St""Op@n"
B1;strafbar;strafbar;;;Adjektiv;;https://www.dwds.de/wb/strafbar;0.0;;;Pos;;;ʃtɾˈɑːfbɑːɾ;"St4""A:fbA:4"
BW3;streicheln;streicheln;;du streichelst;Verb;;;;;Plur;;;Fin;ʃtɾˈaɪçəln;"St4""aIC@ln"
BW3;streichen;streichen;;du streichst, ich strich;Verb;;;;;;;;Inf;ʃtɾˈaɪçən;"St4""aIC@n"
